time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-17 08:43:18.856 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999376896,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082598116, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26396904,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:43:40.836 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998836224,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082620141, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26180712,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:44:40.841 UTC, ,125,3200125,3040,53744,528, ,12, ,998,1,0.00, , , , , , , ,12,12, , , ,1,10,12, ,407,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997345280,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082620141, , , , ,3145728,10358, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,29831064,-1, , , , , , ,1815, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,134, ,824,305,57,4, , , , , , 
2019-05-17 08:45:02.423 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20996939776,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082701641, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26409056,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:45:41.269 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20996251648,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082740629, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26238640,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:46:41.273 UTC, ,125,3173597,1648,27488,256, ,6, ,816,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,296,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20999761920,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082740629, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,15,16263080,-1, , , , , , ,1990, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1209,288,79,1, , , , , , 
2019-05-17 08:48:36.084 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998610944,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082915438, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26255488,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:49:04.228 UTC, ,125,3160285,1184,14432, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20998275072,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558082943475, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26802600,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:50:03.466 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997931008,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558083002744, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26136808,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:50:28.405 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997525504,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558083027653, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26478008,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 08:51:02.870 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,20997111808,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558083062129, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26417432,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:38:35.653 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21254217728,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26261160,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:39:35.665 UTC, ,125,3172293,1648,26440, , ,6, ,175,1,0.01, , , , , , , ,6,6, , , ,2,4,6, ,58,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21254086656,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,28093944,-1, , , , , , ,258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,94,45,20,1, , , , , , 
2019-05-17 12:40:35.667 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21253922816,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28702200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:41:35.670 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21253791744,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28702200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:42:35.673 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21253935104,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28702200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:43:35.675 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21253861376,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28702200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:44:35.678 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21252702208,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28702200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:45:35.680 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21252702208,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29318576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:46:35.683 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21252579328,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29318576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:47:35.686 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21252288512,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29318576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:48:35.687 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251981312,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29318576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:49:35.690 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251915776,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29926784,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:50:35.691 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251915776,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:51:35.694 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251784704,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:52:35.696 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251776512,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:53:35.707 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251792896,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558096714779, , , , ,3145728,6002, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:53:41.032 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251579904,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26697080,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:54:41.039 UTC, ,125,3172293,1648,26440, , ,6, ,105,1,0.01, , , , , , , ,6,6, , , ,2,4,6, ,34,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251252224,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,27913888,-1, , , , , , ,158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34, ,58,21,6,1, , , , , , 
2019-05-17 12:55:41.044 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251182592,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28522104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:56:41.046 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21251051520,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28522104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:57:41.049 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21261127680,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28522104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:58:41.051 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21259325440,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28522104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 12:59:41.055 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21259100160,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28522104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:00:41.058 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21259075584,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29138480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:01:41.060 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258764288,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29138480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:02:41.064 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258633216,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29138480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:03:41.066 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258633216,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29138480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:04:41.070 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258727424,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29746728,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:05:41.072 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258584064,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30354984,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 13:06:41.074 UTC, ,125,3172293,1648,26440, , ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21258346496,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558097620075, , , , ,3145728,5815, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30354984,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
